Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-no-basis-Address.json	6356	3	0	33	0	0	0	0	0	402	0	0	0	0	0	0	0	0	0	0	101	254	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-no-basis-AllergyIntolerance.json	8344	4	0	98	0	0	0	0	1	49	0	0	0	0	0	0	0	1	0	0	287	532	0	0	0	19	0	2
fsh-generated/resources/StructureDefinition-no-basis-Appointment.json	4306	3	0	81	1	0	0	0	0	594	0	0	1	0	0	0	0	1	0	0	163	929	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-no-basis-AppointmentResponse.json	2464	3	0	41	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	86	118	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-no-basis-Composition.json	1545	2	0	56	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	157	291	0	0	0	16	0	1
fsh-generated/resources/StructureDefinition-no-basis-DocumentReference.json	1982	2	0	51	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	169	258	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-no-basis-Endpoint.json	7642	3	0	306	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	112	559	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-no-basis-HealthcareService.json	10475	4	0	58	0	0	0	0	0	960	0	0	0	0	0	0	0	1	0	0	264	1352	0	0	0	16	1	1
fsh-generated/resources/StructureDefinition-no-basis-HumanName.json	3731	3	0	23	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	56	86	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-no-basis-Location.json	2825	2	0	73	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	89	138	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-no-basis-Medication.json	5308	4	0	50	0	0	0	1	0	26	0	0	0	0	0	0	0	1	0	0	165	224	0	0	0	11	0	1
fsh-generated/resources/StructureDefinition-no-basis-MedicationStatement.json	6733	3	0	36	0	0	0	0	0	61	0	0	1	0	0	0	0	0	0	0	187	222	0	0	0	12	0	0
fsh-generated/resources/StructureDefinition-no-basis-Organization.json	6404	3	0	42	0	0	0	0	1	398	0	0	0	0	0	0	0	1	0	0	190	615	0	1	0	12	0	1
fsh-generated/resources/StructureDefinition-no-basis-Patient.json	9748	4	0	66	0	0	0	0	0	222	0	0	0	0	0	0	0	1	0	0	267	862	0	0	0	18	0	0
fsh-generated/resources/StructureDefinition-no-basis-Person.json	4699	3	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	110	285	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-no-basis-Practitioner.json	10787	4	0	54	0	0	0	0	0	580	0	0	0	0	0	0	0	1	0	0	224	1321	0	0	0	15	0	0
fsh-generated/resources/StructureDefinition-no-basis-PractitionerRole.json	5114	3	0	38	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	144	476	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-no-basis-RelatedPerson.json	10828	4	0	51	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	218	390	0	0	0	14	0	0
fsh-generated/resources/StructureDefinition-no-basis-Substance.json	2417	2	0	21	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	95	199	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-no-basis-address-official.json	1882	3	0	3	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	28	74	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-no-basis-group.json	1298	2	0	5	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	109	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-no-basis-middlename.json	2109	2	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	27	67	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-no-basis-municipalitycode.json	1758	3	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	47	95	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-no-basis-partof.json	2097	2	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	29	70	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-no-basis-person-citizenship.json	3104	3	0	10	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	60	117	0	0	0	3	1	0
fsh-generated/resources/StructureDefinition-no-basis-prescriptiongroup.json	2117	3	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	79	116	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-no-basis-propertyinformation.json	7915	3	0	8	1	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	119	323	0	0	0	7	0	1
fsh-generated/resources/StructureDefinition-no-basis-relatedperson-person-reference.json	2443	3	0	6	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	30	50	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-no-basis-shortnotice.json	1349	2	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	28	46	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-no-basis-sourceofinformation.json	2168	3	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	70	78	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-no-basis-urban-district.json	2132	2	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	31	251	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-no-basis-virtual-service.json	5920	3	0	5	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	118	161	0	0	0	5	0	0
fsh-generated/resources/ValueSet-no-basis-connection-type.valueset.json	925	3	0	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	0	12	144	0	0	0	1	0	0
fsh-generated/resources/ValueSet-no-basis-documentreference-type.valueset.json	6877	3	0	0	0	0	0	0	1	368	0	0	0	0	0	0	0	0	0	0	16	403	0	0	0	1	0	0
fsh-generated/resources/ValueSet-no-basis-family-relation.valueset.json	705	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	53	0	0	0	1	0	0
fsh-generated/resources/ValueSet-no-basis-marital-status.valueset.json	611	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	63	0	0	0	0	0	0
fsh-generated/resources/ValueSet-no-basis-parental-responsibility.valueset.json	744	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	9	69	0	0	0	0	0	0
fsh-generated/resources/ValueSet-no-basis-service-type.valueset.json	1193	2	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	10	599	0	0	0	1	0	0
fsh-generated/resources/ValueSet-no-basis-virtual-service-type.valueset.json	884	2	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	8	439	0	0	0	0	0	0
input/examples/no-basis-Procedure-example.xml	1167	19	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
input/profiles/no-basis-Procedure.StructureDefinition.xml	2615	18	0	25	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	133	174	0	0	0	9	0	1
input/resources/no-basis-icpc-2.namingsystem.xml	1121	11	4	0	1	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	4901	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2448	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/Changelog-STU3.md	7831	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/Appointment-and-Encounter.md	2493	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/Datatypes.md	2417	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/index.md	2101	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/test.puml	389	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/test.svg	9068	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/no-basis-Workflow-Management.png	21497	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	39611	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
