Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/StructureDefinition-no-basis-Address.json	6347	2	0	25	1	0	0	0	1	489	0	0	0	0	0	0	0	0	0	0	111	279	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-no-basis-AllergyIntolerance.json	8344	4	0	85	0	0	0	0	0	43	0	0	1	0	0	0	0	2	0	0	284	703	0	1	0	16	0	2
fsh-generated/resources/StructureDefinition-no-basis-Appointment.json	4306	2	0	66	0	0	0	0	0	673	0	0	0	0	0	0	0	0	0	0	153	899	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-no-basis-AppointmentResponse.json	2464	1	0	32	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	0	93	167	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-no-basis-Composition.json	1545	2	0	45	0	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	180	318	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-no-basis-DocumentReference.json	1982	1	0	60	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	148	283	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-no-basis-Endpoint.json	7642	3	0	372	1	0	0	0	0	429	0	0	0	0	0	0	0	1	0	0	101	606	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-no-basis-HealthcareService.json	10475	2	0	55	0	0	0	0	0	1071	0	0	0	0	0	0	0	0	0	0	239	1496	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-no-basis-HumanName.json	3728	2	0	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	51	115	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-no-basis-Location.json	2825	1	0	18	0	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	87	205	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-no-basis-Medication.json	5308	2	0	38	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	169	275	0	0	0	8	1	0
fsh-generated/resources/StructureDefinition-no-basis-MedicationStatement.json	6733	3	0	30	0	0	0	0	1	26	0	0	0	0	0	0	0	1	0	0	237	229	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-no-basis-Organization.json	6404	2	0	44	1	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	193	698	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-no-basis-Patient.json	9748	3	0	68	0	0	0	0	0	252	0	0	1	0	0	0	0	1	0	0	270	737	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-no-basis-Person.json	4699	2	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	113	314	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-no-basis-Practitioner.json	10787	3	0	40	0	0	0	0	0	672	0	0	0	0	0	0	0	0	0	0	229	1447	0	0	0	14	0	0
fsh-generated/resources/StructureDefinition-no-basis-PractitionerRole.json	5114	2	0	23	0	0	0	0	0	223	0	0	0	0	0	0	0	1	0	0	148	430	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-no-basis-Procedure.json	2916	2	0	30	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	171	247	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-no-basis-RelatedPerson.json	10828	3	0	34	1	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	219	270	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-no-basis-Substance.json	2417	2	0	22	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	100	139	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-no-basis-address-official.json	1879	2	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	30	56	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-no-basis-group.json	1298	2	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	29	59	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-no-basis-middlename.json	2101	1	0	3	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	30	50	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-no-basis-municipalitycode.json	1752	3	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	46	67	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-no-basis-partof.json	2097	1	0	3	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	32	52	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-no-basis-person-citizenship.json	3098	2	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	63	75	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-no-basis-prescriptiongroup.json	2117	2	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	70	91	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-no-basis-propertyinformation.json	7909	3	0	6	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	120	331	0	0	0	6	1	1
fsh-generated/resources/StructureDefinition-no-basis-relatedperson-person-reference.json	2443	1	0	4	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	32	50	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-no-basis-shortnotice.json	1349	2	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	30	48	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-no-basis-sourceofinformation.json	2168	2	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	72	80	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-no-basis-urban-district.json	2132	2	0	3	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	32	325	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-no-basis-virtual-service.json	5920	2	0	6	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	119	109	0	0	0	5	0	0
fsh-generated/resources/ValueSet-no-basis-connection-type.valueset.json	925	1	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	11	98	0	0	0	0	0	0
fsh-generated/resources/ValueSet-no-basis-documentreference-type.valueset.json	7328	2	0	0	0	0	0	0	1	402	0	0	0	0	0	0	0	0	0	0	21	431	0	0	0	1	0	0
fsh-generated/resources/ValueSet-no-basis-family-relation.valueset.json	705	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	50	0	0	0	0	0	0
fsh-generated/resources/ValueSet-no-basis-marital-status.valueset.json	611	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	53	0	0	0	1	0	0
fsh-generated/resources/ValueSet-no-basis-parental-responsibility.valueset.json	744	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	39	0	0	0	0	0	0
fsh-generated/resources/ValueSet-no-basis-service-type.valueset.json	1193	2	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	11	683	0	0	0	0	0	0
fsh-generated/resources/ValueSet-no-basis-virtual-service-type.valueset.json	884	1	0	0	1	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	10	448	0	0	0	0	0	0
/fsh-generated/includes/fsh-link-references.md	4824	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/fsh-generated/includes/menu.xml	2448	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/Changelog-STU3.md	7831	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
/input/pagecontent/Appointment-and-Encounter.md	2493	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/pagecontent/Datatypes.md	2417	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/pagecontent/index.md	1999	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/template/config/_config.yml	140	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images	0	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/test.puml	389	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
/input/images/test.svg	9068	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/input/images/no-basis-Workflow-Management.png	21497	-	-	-	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
/temp/pages/_includes/artifacts.xml	40691	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	0	0	0	0	0	0
